date,country,variable,value
01-08-2018,THA,tas,27.66
01-09-2018,THA,tas,27.02
01-10-2018,THA,tas,27.0
01-11-2018,THA,tas,25.24
01-12-2018,THA,tas,24.9
01-01-2019,THA,tas,25.57
01-02-2019,THA,tas,25.36
01-03-2019,THA,tas,28.07
01-04-2019,THA,tas,30.13
01-05-2019,THA,tas,31.05
01-06-2019,THA,tas,30.13
01-07-2019,THA,tas,28.59
01-08-2019,THA,tas,28.39
01-09-2019,THA,tas,27.47
01-10-2019,THA,tas,27.67
01-11-2019,THA,tas,26.89
01-12-2019,THA,tas,25.24
01-01-2020,THA,tas,25.34
01-02-2020,THA,tas,27.14
01-03-2020,THA,tas,28.11
01-04-2020,THA,tas,28.71
01-05-2020,THA,tas,29.37
01-06-2020,THA,tas,28.29
01-07-2020,THA,tas,28.39
01-08-2020,THA,tas,28.25
01-09-2020,THA,tas,28.06
01-10-2020,THA,tas,26.71
01-11-2020,THA,tas,25.46
01-12-2020,THA,tas,23.49
01-01-2021,THA,tas,25.33
01-02-2021,THA,tas,26.27
01-03-2021,THA,tas,28.42
01-04-2021,THA,tas,29.92
01-05-2021,THA,tas,29.35
01-06-2021,THA,tas,28.22
01-07-2021,THA,tas,27.88
01-08-2021,THA,tas,27.88
01-09-2021,THA,tas,27.68
01-10-2021,THA,tas,27.51
01-11-2021,THA,tas,26.84
01-12-2021,THA,tas,24.06
01-01-2022,THA,tas,25.38
01-02-2022,THA,tas,26.32
01-03-2022,THA,tas,28.87
01-04-2022,THA,tas,30.51
01-05-2022,THA,tas,30.15
01-06-2022,THA,tas,29.96
01-07-2022,THA,tas,28.32
01-08-2022,THA,tas,28.22
01-09-2022,THA,tas,27.82
01-10-2022,THA,tas,27.57
01-11-2022,THA,tas,26.73
01-12-2022,THA,tas,24.85
01-01-2023,THA,tas,25.17
01-02-2023,THA,tas,26.15
01-03-2023,THA,tas,28.51
01-04-2023,THA,tas,29.37
01-05-2023,THA,tas,29.67
01-06-2023,THA,tas,29.01
01-07-2023,THA,tas,28.45
01-08-2023,THA,tas,27.98
01-09-2023,THA,tas,28.24
01-10-2023,THA,tas,27.76
01-11-2023,THA,tas,26.54
01-12-2023,THA,tas,24.71
01-01-2024,THA,tas,24.54
01-02-2024,THA,tas,26.22
01-03-2024,THA,tas,29.11
01-04-2024,THA,tas,29.82
01-05-2024,THA,tas,30.39
01-06-2024,THA,tas,30.11
01-07-2024,THA,tas,29.27
01-08-2024,THA,tas,28.46
01-09-2024,THA,tas,28.48
01-10-2024,THA,tas,27.65
01-11-2024,THA,tas,26.71
01-12-2024,THA,tas,24.64
01-01-2025,THA,tas,26.02
01-02-2025,THA,tas,27.72
01-03-2025,THA,tas,29.64
01-04-2025,THA,tas,31.74
01-05-2025,THA,tas,31.56
01-06-2025,THA,tas,29.7
01-07-2025,THA,tas,28.83
01-08-2025,THA,tas,28.93
01-09-2025,THA,tas,28.43
01-10-2025,THA,tas,27.03
01-11-2025,THA,tas,26.79
01-12-2025,THA,tas,22.51
01-01-2026,THA,tas,23.48
01-02-2026,THA,tas,25.92
01-03-2026,THA,tas,27.35
01-04-2026,THA,tas,28.96
01-05-2026,THA,tas,30.13
01-06-2026,THA,tas,28.4
01-07-2026,THA,tas,27.98
01-08-2026,THA,tas,27.83
01-09-2026,THA,tas,28.03
01-10-2026,THA,tas,27.36
01-11-2026,THA,tas,25.95
01-12-2026,THA,tas,23.35
01-01-2027,THA,tas,24.95
01-02-2027,THA,tas,26.62
01-03-2027,THA,tas,29.2
01-04-2027,THA,tas,30.07
01-05-2027,THA,tas,30.13
01-06-2027,THA,tas,29.25
01-07-2027,THA,tas,29.13
01-08-2027,THA,tas,28.2
01-09-2027,THA,tas,28.19
01-10-2027,THA,tas,27.79
01-11-2027,THA,tas,26.08
01-12-2027,THA,tas,24.66
01-01-2028,THA,tas,24.42
01-02-2028,THA,tas,25.97
01-03-2028,THA,tas,27.7
01-04-2028,THA,tas,30.3
01-05-2028,THA,tas,30.74
01-06-2028,THA,tas,29.61
01-07-2028,THA,tas,28.71
01-08-2028,THA,tas,28.71
01-09-2028,THA,tas,28.17
01-10-2028,THA,tas,28.84
01-11-2028,THA,tas,25.85
01-12-2028,THA,tas,24.78
01-01-2029,THA,tas,25.01
01-02-2029,THA,tas,26.23
01-03-2029,THA,tas,29.83
01-04-2029,THA,tas,30.49
01-05-2029,THA,tas,31.77
01-06-2029,THA,tas,29.93
01-07-2029,THA,tas,28.66
01-08-2029,THA,tas,28.47
01-09-2029,THA,tas,28.3
01-10-2029,THA,tas,27.49
01-11-2029,THA,tas,26.51
01-12-2029,THA,tas,25.37
01-01-2030,THA,tas,23.97
01-02-2030,THA,tas,27.32
01-03-2030,THA,tas,28.9
01-04-2030,THA,tas,30.84
01-05-2030,THA,tas,29.92
01-06-2030,THA,tas,30.01
01-07-2030,THA,tas,28.96
01-08-2030,THA,tas,28.98
01-09-2030,THA,tas,28.57
01-10-2030,THA,tas,28.11
01-11-2030,THA,tas,26.32
01-12-2030,THA,tas,24.66
01-01-2031,THA,tas,26.18
01-02-2031,THA,tas,28.0
01-03-2031,THA,tas,28.69
01-04-2031,THA,tas,30.86
01-05-2031,THA,tas,30.38
01-06-2031,THA,tas,29.87
01-07-2031,THA,tas,29.31
01-08-2031,THA,tas,28.75
01-09-2031,THA,tas,27.96
01-10-2031,THA,tas,27.81
01-11-2031,THA,tas,26.36
01-12-2031,THA,tas,24.02
01-01-2032,THA,tas,23.98
01-02-2032,THA,tas,27.91
01-03-2032,THA,tas,28.92
01-04-2032,THA,tas,29.54
01-05-2032,THA,tas,29.27
01-06-2032,THA,tas,28.79
01-07-2032,THA,tas,28.41
01-08-2032,THA,tas,28.18
01-09-2032,THA,tas,28.48
01-10-2032,THA,tas,27.26
01-11-2032,THA,tas,25.94
01-12-2032,THA,tas,25.76
01-01-2033,THA,tas,26.25
01-02-2033,THA,tas,27.9
01-03-2033,THA,tas,29.59
01-04-2033,THA,tas,30.57
01-05-2033,THA,tas,30.66
01-06-2033,THA,tas,30.46
01-07-2033,THA,tas,29.31
01-08-2033,THA,tas,28.92
01-09-2033,THA,tas,28.54
01-10-2033,THA,tas,27.94
01-11-2033,THA,tas,26.35
01-12-2033,THA,tas,24.27
01-01-2034,THA,tas,25.21
01-02-2034,THA,tas,27.59
01-03-2034,THA,tas,29.09
01-04-2034,THA,tas,30.19
01-05-2034,THA,tas,29.43
01-06-2034,THA,tas,28.48
01-07-2034,THA,tas,28.06
01-08-2034,THA,tas,28.1
01-09-2034,THA,tas,28.6
01-10-2034,THA,tas,27.97
01-11-2034,THA,tas,26.7
01-12-2034,THA,tas,25.67
01-01-2035,THA,tas,25.0
01-02-2035,THA,tas,28.09
01-03-2035,THA,tas,29.49
01-04-2035,THA,tas,31.51
01-05-2035,THA,tas,30.61
01-06-2035,THA,tas,29.26
01-07-2035,THA,tas,28.56
01-08-2035,THA,tas,28.97
01-09-2035,THA,tas,28.28
01-10-2035,THA,tas,27.39
01-11-2035,THA,tas,26.92
01-12-2035,THA,tas,25.42
01-01-2036,THA,tas,24.35
01-02-2036,THA,tas,27.45
01-03-2036,THA,tas,30.48
01-04-2036,THA,tas,30.96
01-05-2036,THA,tas,29.67
01-06-2036,THA,tas,29.61
01-07-2036,THA,tas,28.01
01-08-2036,THA,tas,28.6
01-09-2036,THA,tas,28.25
01-10-2036,THA,tas,27.74
01-11-2036,THA,tas,27.15
01-12-2036,THA,tas,24.41
01-01-2037,THA,tas,25.39
01-02-2037,THA,tas,28.12
01-03-2037,THA,tas,30.55
01-04-2037,THA,tas,31.57
01-05-2037,THA,tas,30.64
01-06-2037,THA,tas,29.8
01-07-2037,THA,tas,28.88
01-08-2037,THA,tas,28.83
01-09-2037,THA,tas,28.77
01-10-2037,THA,tas,27.92
01-11-2037,THA,tas,25.58
01-12-2037,THA,tas,25.05
01-01-2038,THA,tas,26.15
01-02-2038,THA,tas,27.63
01-03-2038,THA,tas,30.15
01-04-2038,THA,tas,30.73
01-05-2038,THA,tas,29.73
01-06-2038,THA,tas,29.47
01-07-2038,THA,tas,28.75
01-08-2038,THA,tas,28.36
01-09-2038,THA,tas,28.48
01-10-2038,THA,tas,27.61
01-11-2038,THA,tas,25.78
01-12-2038,THA,tas,23.93
01-01-2039,THA,tas,24.24
01-02-2039,THA,tas,27.56
01-03-2039,THA,tas,30.25
01-04-2039,THA,tas,31.23
01-05-2039,THA,tas,30.68
01-06-2039,THA,tas,30.16
01-07-2039,THA,tas,28.78
01-08-2039,THA,tas,28.33
01-09-2039,THA,tas,28.66
01-10-2039,THA,tas,28.69
01-11-2039,THA,tas,27.15
01-12-2039,THA,tas,24.92
01-01-2040,THA,tas,26.32
01-02-2040,THA,tas,25.3
01-03-2040,THA,tas,29.35
01-04-2040,THA,tas,31.1
01-05-2040,THA,tas,31.6
01-06-2040,THA,tas,30.25
01-07-2040,THA,tas,29.27
01-08-2040,THA,tas,29.16
01-09-2040,THA,tas,28.73
01-10-2040,THA,tas,27.6
01-11-2040,THA,tas,27.19
01-12-2040,THA,tas,25.21
01-01-2041,THA,tas,25.17
01-02-2041,THA,tas,27.59
01-03-2041,THA,tas,30.08
01-04-2041,THA,tas,31.71
01-05-2041,THA,tas,31.17
01-06-2041,THA,tas,29.68
01-07-2041,THA,tas,28.77
01-08-2041,THA,tas,28.66
01-09-2041,THA,tas,28.51
01-10-2041,THA,tas,27.49
01-11-2041,THA,tas,27.68
01-12-2041,THA,tas,25.9
01-01-2042,THA,tas,25.78
01-02-2042,THA,tas,27.24
01-03-2042,THA,tas,29.96
01-04-2042,THA,tas,31.53
01-05-2042,THA,tas,29.64
01-06-2042,THA,tas,28.9
01-07-2042,THA,tas,28.66
01-08-2042,THA,tas,28.52
01-09-2042,THA,tas,28.16
01-10-2042,THA,tas,28.34
01-11-2042,THA,tas,27.24
01-12-2042,THA,tas,24.22
01-01-2043,THA,tas,26.69
01-02-2043,THA,tas,27.28
01-03-2043,THA,tas,30.72
01-04-2043,THA,tas,31.94
01-05-2043,THA,tas,31.57
01-06-2043,THA,tas,29.7
01-07-2043,THA,tas,29.31
01-08-2043,THA,tas,29.04
01-09-2043,THA,tas,28.36
01-10-2043,THA,tas,27.73
01-11-2043,THA,tas,27.12
01-12-2043,THA,tas,25.99
01-01-2044,THA,tas,25.6
01-02-2044,THA,tas,27.54
01-03-2044,THA,tas,30.73
01-04-2044,THA,tas,31.99
01-05-2044,THA,tas,31.2
01-06-2044,THA,tas,29.33
01-07-2044,THA,tas,28.54
01-08-2044,THA,tas,28.83
01-09-2044,THA,tas,28.69
01-10-2044,THA,tas,27.57
01-11-2044,THA,tas,27.44
01-12-2044,THA,tas,25.56
01-01-2045,THA,tas,27.22
01-02-2045,THA,tas,25.42
01-03-2045,THA,tas,29.89
01-04-2045,THA,tas,31.76
01-05-2045,THA,tas,31.47
01-06-2045,THA,tas,29.13
01-07-2045,THA,tas,28.72
01-08-2045,THA,tas,28.69
01-09-2045,THA,tas,28.31
01-10-2045,THA,tas,27.81
01-11-2045,THA,tas,27.94
01-12-2045,THA,tas,26.79
01-01-2046,THA,tas,26.16
01-02-2046,THA,tas,27.21
01-03-2046,THA,tas,30.06
01-04-2046,THA,tas,30.62
01-05-2046,THA,tas,30.54
01-06-2046,THA,tas,29.77
01-07-2046,THA,tas,29.36
01-08-2046,THA,tas,28.87
01-09-2046,THA,tas,28.71
01-10-2046,THA,tas,26.55
01-11-2046,THA,tas,27.34
01-12-2046,THA,tas,26.27
01-01-2047,THA,tas,26.26
01-02-2047,THA,tas,28.28
01-03-2047,THA,tas,29.82
01-04-2047,THA,tas,31.64
01-05-2047,THA,tas,31.93
01-06-2047,THA,tas,30.72
01-07-2047,THA,tas,29.28
01-08-2047,THA,tas,28.86
01-09-2047,THA,tas,28.46
01-10-2047,THA,tas,27.45
01-11-2047,THA,tas,27.66
01-12-2047,THA,tas,25.68
01-01-2048,THA,tas,25.67
01-02-2048,THA,tas,27.54
01-03-2048,THA,tas,30.85
01-04-2048,THA,tas,32.17
01-05-2048,THA,tas,30.44
01-06-2048,THA,tas,30.27
01-07-2048,THA,tas,29.77
01-08-2048,THA,tas,28.75
01-09-2048,THA,tas,28.9
01-10-2048,THA,tas,28.67
01-11-2048,THA,tas,27.97
01-12-2048,THA,tas,25.68
01-01-2049,THA,tas,25.95
01-02-2049,THA,tas,27.35
01-03-2049,THA,tas,30.48
01-04-2049,THA,tas,29.87
01-05-2049,THA,tas,31.51
01-06-2049,THA,tas,29.82
01-07-2049,THA,tas,29.0
01-08-2049,THA,tas,29.16
01-09-2049,THA,tas,28.83
01-10-2049,THA,tas,27.62
01-11-2049,THA,tas,27.91
01-12-2049,THA,tas,25.13
01-01-2050,THA,tas,24.85
01-02-2050,THA,tas,26.72
01-03-2050,THA,tas,30.27
01-04-2050,THA,tas,29.88
01-05-2050,THA,tas,29.46
01-06-2050,THA,tas,29.47
01-07-2050,THA,tas,28.98
01-08-2050,THA,tas,28.91
01-09-2050,THA,tas,28.79
01-10-2050,THA,tas,27.89
01-11-2050,THA,tas,27.71
01-12-2050,THA,tas,26.29
01-01-2051,THA,tas,23.19
01-02-2051,THA,tas,27.29
01-03-2051,THA,tas,30.24
01-04-2051,THA,tas,31.85
01-05-2051,THA,tas,31.43
01-06-2051,THA,tas,30.84
01-07-2051,THA,tas,29.38
01-08-2051,THA,tas,28.9
01-09-2051,THA,tas,29.0
01-10-2051,THA,tas,28.56
01-11-2051,THA,tas,28.64
01-12-2051,THA,tas,26.56
01-01-2052,THA,tas,25.34
01-02-2052,THA,tas,27.65
01-03-2052,THA,tas,29.48
01-04-2052,THA,tas,31.28
01-05-2052,THA,tas,32.24
01-06-2052,THA,tas,30.07
01-07-2052,THA,tas,29.23
01-08-2052,THA,tas,29.14
01-09-2052,THA,tas,28.68
01-10-2052,THA,tas,28.53
01-11-2052,THA,tas,28.09
01-12-2052,THA,tas,24.44
01-01-2053,THA,tas,26.25
01-02-2053,THA,tas,28.15
01-03-2053,THA,tas,30.44
01-04-2053,THA,tas,30.96
01-05-2053,THA,tas,31.16
01-06-2053,THA,tas,30.07
01-07-2053,THA,tas,29.95
01-08-2053,THA,tas,29.47
01-09-2053,THA,tas,29.11
01-10-2053,THA,tas,27.74
01-11-2053,THA,tas,27.63
01-12-2053,THA,tas,24.88
01-01-2054,THA,tas,24.28
01-02-2054,THA,tas,28.21
01-03-2054,THA,tas,30.17
01-04-2054,THA,tas,31.58
01-05-2054,THA,tas,32.1
01-06-2054,THA,tas,30.55
01-07-2054,THA,tas,29.89
01-08-2054,THA,tas,29.3
01-09-2054,THA,tas,28.88
01-10-2054,THA,tas,27.79
01-11-2054,THA,tas,27.74
01-12-2054,THA,tas,25.87
01-01-2055,THA,tas,26.81
01-02-2055,THA,tas,28.09
01-03-2055,THA,tas,30.32
01-04-2055,THA,tas,31.11
01-05-2055,THA,tas,30.32
01-06-2055,THA,tas,29.03
01-07-2055,THA,tas,28.76
01-08-2055,THA,tas,28.79
01-09-2055,THA,tas,28.19
01-10-2055,THA,tas,27.99
01-11-2055,THA,tas,28.25
01-12-2055,THA,tas,26.49
01-01-2056,THA,tas,26.85
01-02-2056,THA,tas,28.69
01-03-2056,THA,tas,30.96
01-04-2056,THA,tas,32.21
01-05-2056,THA,tas,32.22
01-06-2056,THA,tas,30.72
01-07-2056,THA,tas,30.15
01-08-2056,THA,tas,29.51
01-09-2056,THA,tas,29.23
01-10-2056,THA,tas,28.16
01-11-2056,THA,tas,26.26
01-12-2056,THA,tas,25.4
01-01-2057,THA,tas,25.33
01-02-2057,THA,tas,27.04
01-03-2057,THA,tas,30.16
01-04-2057,THA,tas,31.51
01-05-2057,THA,tas,29.91
